challenge_id	master_id	public_id	pool	tier	tier_basis	total_length	in_draw	ms1190_status	ms1190_seq
ac-v1-02451	INTLB-b4-106-1	ACP-042294	interleaved_b	T1_easy	10k_final	20	true		
ac-v1-02452	INTL-b2-10-1	ACP-007474	interleaved	T1_easy	10k_final	25	true		
ac-v1-02453	INTLB-b4-1871-0	ACP-038806	interleaved_b	T1_easy	10k_final	36	true		
ac-v1-02454	MS-n8-wYYYxyyyXy	ACP-020854	ms_expanded	T1_easy	10k_final	29	true		
ac-v1-02455	INTLB-b4-1071-0	ACP-046848	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-02456	INTLB-b3t-611-0	ACP-045311	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02457	MS-n10-wXXyxyxY	ACP-005339	ms_expanded	T4_frontier	100k	31	true		
ac-v1-02458	INTLB-b4-2624-0	ACP-046502	interleaved_b	T2_medium	100k	27	true		
ac-v1-02459	MS-n6-wXXXYxxYYxY	ACP-010069	ms_expanded	T4_frontier	100k	26	true		
ac-v1-02460	AUTH-19_10-k1-0	ACP-012028	aut_hard	T5_moonshot	100k	27	true		
ac-v1-02461	INTLB-b4-1785-1	ACP-037707	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-02462	INTLB-b4-1680-1	ACP-037728	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-02463	INTLB-b3t-523-0	ACP-046391	interleaved_b	T1_easy	10k_final	19	true		
ac-v1-02464	MS-n10-wXXYYxYYxy	ACP-016659	ms_expanded	T4_frontier	100k	33	true		
ac-v1-02465	INTLB-b4-2151-0	ACP-041301	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-02466	INTL-b4-244-0	ACP-029828	interleaved	T1_easy	10k_final	23	true		
ac-v1-02467	MS-n3-wYYYXYxYY	ACP-017149	ms_expanded	T1_easy	10k_final	18	true		
ac-v1-02468	AUTH-17_21-k0-0	ACP-001760	aut_hard	T5_moonshot	100k	17	true		
ac-v1-02469	INTLB-b3t-417-1	ACP-043253	interleaved_b	T2_medium	100k	30	true		
ac-v1-02470	INTLB-b4-681-0	ACP-043441	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-02471	INTLB-b4-2217-1	ACP-045855	interleaved_b	T2_medium	100k	24	true		
ac-v1-02472	INTLB-b3t-168-0	ACP-044792	interleaved_b	T1_easy	10k_final	22	true		
ac-v1-02473	INTLB-b3t-705-1	ACP-044543	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02474	INTLB-b4-1763-1	ACP-038140	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-02475	MS-n8-wXXXYxxYxY	ACP-005620	ms_expanded	T4_frontier	100k	29	true		
ac-v1-02476	MS-n8-wYXYxy	ACP-017852	ms_expanded	T2_medium	100k	25	true		
ac-v1-02477	MS-n6-wXXXYYxxyxY	ACP-002454	ms_expanded	T4_frontier	100k	26	true		
ac-v1-02478	INTLB-b4-182-1	ACP-038478	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02479	INTLB-b3t-87-1	ACP-037861	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02480	MS-n8-wXXYYYYxxY	ACP-030962	ms_expanded	T4_frontier	100k	29	true		
ac-v1-02481	INTLB-b4-1352-0	ACP-037239	interleaved_b	T3_hard_solvable	100k	23	true		
ac-v1-02482	AUTH-18_3-k1-0	ACP-026601	aut_hard	T5_moonshot	100k	25	true		
ac-v1-02483	MS-n5-wXyyxyyy	ACP-017155	ms_expanded	T1_easy	10k_final	21	true	uncertified	656
ac-v1-02484	INTLB-b4-233-0	ACP-043968	interleaved_b	T2_medium	100k	27	true		
ac-v1-02485	MS-n6-wYYYYXYYYxY	ACP-032498	ms_expanded	T2_medium	100k	26	true		
ac-v1-02486	MS-n9-wXXXYxYxxy	ACP-015256	ms_expanded	T4_frontier	100k	31	true		
ac-v1-02487	MS-n10-wXXXYxyxxy	ACP-021797	ms_expanded	T4_frontier	100k	33	true		
ac-v1-02488	INTLB-b4-204-1	ACP-037408	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02489	AUTH-20_1-k1-0	ACP-007813	aut_hard	T5_moonshot	100k	29	true		
ac-v1-02490	INTLB-b3t-300-1	ACP-038412	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-02491	INTLB-b4-2028-0	ACP-044662	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02492	INTLB-b4-1357-0	ACP-042797	interleaved_b	T2_medium	100k	25	true		
ac-v1-02493	INTLB-b4-1617-0	ACP-044640	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02494	INTLB-b4-2121-0	ACP-044541	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02495	AUTH-22_10-k0-0	ACP-011992	aut_hard	T5_moonshot	100k	22	true		
ac-v1-02496	INTLB-b4-217-0	ACP-044881	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-02497	INTLB-b4-2243-0	ACP-042469	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-02498	INTLB-b4-1710-0	ACP-039170	interleaved_b	T3_hard_solvable	100k	20	true		
ac-v1-02499	INTLB-b4-1782-0	ACP-043628	interleaved_b	T3_hard_solvable	100k	30	true		
ac-v1-02500	MS-n9-wXYxYYYY	ACP-014924	ms_expanded	T4_frontier	100k	29	true		
ac-v1-02501	INTLB-b3t-451-0	ACP-040266	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-02502	INTLB-b4-2778-0	ACP-042583	interleaved_b	T2_medium	100k	36	true		
ac-v1-02503	AUTH-19_14-k1-0	ACP-015458	aut_hard	T5_moonshot	100k	19	true		
ac-v1-02504	MS-n10-wXXXYxxYxY	ACP-035474	ms_expanded	T4_frontier	100k	33	true		
ac-v1-02505	INTLB-b3t-700-1	ACP-040163	interleaved_b	T1_easy	10k_final	26	true		
ac-v1-02506	MS-n5-wXXXYxYxYxY	ACP-017430	ms_expanded	T4_frontier	100k	24	true		
ac-v1-02507	INTL-b4-92-1	ACP-006637	interleaved	T2_medium	100k	30	true		
ac-v1-02508	INTLB-b4-774-1	ACP-037362	interleaved_b	T2_medium	100k	23	true		
ac-v1-02509	AUTH-25_9-k1-1	ACP-033564	aut_hard	T5_moonshot	100k	39	true		
ac-v1-02510	INTLB-b4-1497-1	ACP-046888	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02511	INTLB-b3t-531-0	ACP-043560	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02512	INTLB-b3t-904-1	ACP-040251	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02513	INTLB-b4-2060-1	ACP-045329	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-02514	INTLB-b4-1716-1	ACP-044975	interleaved_b	T2_medium	100k	29	true		
ac-v1-02515	MS-n7-wYYYYXYYxyy	ACP-012158	ms_expanded	T2_medium	100k	28	true		
ac-v1-02516	MS-n5-wXXXYxYxyxy	ACP-007484	ms_expanded	T4_frontier	100k	24	true		
ac-v1-02517	INTLB-b3t-724-1	ACP-042130	interleaved_b	T1_easy	10k_final	34	true		
ac-v1-02518	INTLB-b3t-654-0	ACP-040570	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02519	INTLB-b4-1195-0	ACP-037658	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02520	INTLB-b4-289-0	ACP-038700	interleaved_b	T3_hard_solvable	100k	25	true		
ac-v1-02521	MS-n6-wXXXYxxyxyy	ACP-006072	ms_expanded	T4_frontier	100k	26	true		
ac-v1-02522	MS-n3-wXXXyxxxyy	ACP-015498	ms_expanded	T4_frontier	100k	19	true		
ac-v1-02523	INTLB-b4-2227-0	ACP-044314	interleaved_b	T2_medium	100k	32	true		
ac-v1-02524	INTLB-b3t-615-1	ACP-042614	interleaved_b	T1_easy	10k_final	34	true		
ac-v1-02525	INTL-b3-155-1	ACP-009750	interleaved	T1_easy	10k_final	33	true		
ac-v1-02526	INTLB-b3t-887-0	ACP-040830	interleaved_b	T1_easy	10k_final	34	true		
ac-v1-02527	MS-n6-wXXXYYxYxxy	ACP-020060	ms_expanded	T4_frontier	100k	26	true		
ac-v1-02528	INTLB-b4-1247-1	ACP-037977	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02529	AUTH-25_29-k12-0	ACP-006028	aut_hard	T5_moonshot	100k	32	true		
ac-v1-02530	INTLB-b4-2159-1	ACP-039196	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-02531	INTLB-b3t-783-1	ACP-039553	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02532	INTLB-b4-1804-1	ACP-043897	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-02533	INTLB-b3t-767-1	ACP-037651	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-02534	MS-n2-wXXXYYxxxYY	ACP-000950	ms_expanded	T4_frontier	100k	18	true		
ac-v1-02535	INTLB-b4-629-1	ACP-045939	interleaved_b	T2_medium	100k	30	true		
ac-v1-02536	INTL-b4-239-1	ACP-023869	interleaved	T3_hard_solvable	100k	28	true		
ac-v1-02537	INTL-b4-178-1	ACP-001625	interleaved	T2_medium	100k	30	true		
ac-v1-02538	INTLB-b3t-709-1	ACP-045506	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02539	INTLB-b4-2713-1	ACP-042830	interleaved_b	T2_medium	100k	19	true		
ac-v1-02540	INTLB-b4-2026-1	ACP-047012	interleaved_b	T2_medium	100k	23	true		
ac-v1-02541	AUTH-20_1-k1-2	ACP-036208	aut_hard	T5_moonshot	100k	29	true		
ac-v1-02542	INTLB-b4-1898-0	ACP-040392	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-02543	INTLB-b4-632-0	ACP-046815	interleaved_b	T2_medium	100k	27	true		
ac-v1-02544	INTLB-b4-3806-0	ACP-045954	interleaved_b	T2_medium	100k	32	true		
ac-v1-02545	INTLB-b4-1955-0	ACP-042639	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-02546	INTLB-b3t-132-1	ACP-046763	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02547	INTL-b4-49-0	ACP-015413	interleaved	T3_hard_solvable	100k	33	true		
ac-v1-02548	INTLB-b4-2585-0	ACP-040614	interleaved_b	T2_medium	100k	31	true		
ac-v1-02549	MS-n10-wyXyyxY	ACP-032707	ms_expanded	T4_frontier	100k	30	true		
ac-v1-02550	INTLB-b3t-181-1	ACP-040874	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-02551	INTLB-b4-111-0	ACP-038605	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02552	MS-n5-wXyyyyxYYYY	ACP-006858	ms_expanded	T1_easy	10k_final	24	true		
ac-v1-02553	INTLB-b4-1714-0	ACP-047186	interleaved_b	T2_medium	100k	27	true		
ac-v1-02554	AUTH-15_8-k1-1	ACP-020571	aut_hard	T5_moonshot	100k	17	true		
ac-v1-02555	MS-n2-wXYxxYYXy	ACP-012872	ms_expanded	T4_frontier	100k	16	true		
ac-v1-02556	INTLB-b4-2455-0	ACP-037867	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-02557	INTLB-b4-572-1	ACP-043160	interleaved_b	T2_medium	100k	33	true		
ac-v1-02558	INTLB-b3t-598-1	ACP-042855	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02559	INTLB-b4-1339-1	ACP-041983	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02560	INTLB-b4-55-0	ACP-046801	interleaved_b	T2_medium	100k	31	true		
ac-v1-02561	INTLB-b4-1124-0	ACP-038629	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02562	INTLB-b3t-56-0	ACP-041109	interleaved_b	T2_medium	100k	34	true		
ac-v1-02563	MS-n2-wXXyxyxY	ACP-014265	ms_expanded	T5_moonshot	100k	15	true	open	527
ac-v1-02564	INTLB-b4-1530-1	ACP-046250	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-02565	INTLB-b4-1314-0	ACP-042476	interleaved_b	T2_medium	100k	27	true		
ac-v1-02566	MS-n6-wXXXyxxxyy	ACP-006271	ms_expanded	T4_frontier	100k	25	true		
ac-v1-02567	INTLB-b4-2957-1	ACP-045569	interleaved_b	T3_hard_solvable	100k	30	true		
ac-v1-02568	MS-n8-wXYXYxxy	ACP-005092	ms_expanded	T4_frontier	100k	27	true		
ac-v1-02569	INTL-b4-195-1	ACP-023303	interleaved	T2_medium	100k	29	true		
ac-v1-02570	INTLB-b4-3464-0	ACP-043670	interleaved_b	T2_medium	100k	33	true		
ac-v1-02571	MS-n4-wYXyxyy	ACP-011787	ms_expanded	T4_frontier	100k	18	true	open	438
ac-v1-02572	MS-n4-wXXYYYYxxY	ACP-015253	ms_expanded	T5_moonshot	100k	21	true		
ac-v1-02573	MS-n5-wXXyxyxYY	ACP-032612	ms_expanded	T4_frontier	100k	22	true		
ac-v1-02574	INTLB-b4-166-1	ACP-037968	interleaved_b	T1_easy	10k_final	21	true		
ac-v1-02575	AUTH-19_34-k0-0	ACP-016472	aut_hard	T5_moonshot	100k	19	true		
ac-v1-02576	AUTH-15_11-k0-0	ACP-020910	aut_hard	T5_moonshot	100k	15	true		
ac-v1-02577	INTLB-b4-1172-0	ACP-042723	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02578	AUTH-21_28-k1-3	ACP-009041	aut_hard	T5_moonshot	100k	21	true		
ac-v1-02579	INTL-b3-141-0	ACP-012410	interleaved	T1_easy	10k_final	31	true		
ac-v1-02580	MS-n9-wXXYxyxyy	ACP-030678	ms_expanded	T4_frontier	100k	30	true		
ac-v1-02581	AUTH-21_39-k1-0	ACP-006542	aut_hard	T5_moonshot	100k	22	true		
ac-v1-02582	INTLB-b4-55-1	ACP-039290	interleaved_b	T3_hard_solvable	100k	34	true		
ac-v1-02583	INTL-b4-149-0	ACP-031710	interleaved	T3_hard_solvable	100k	22	true		
ac-v1-02584	INTLB-b4-3087-0	ACP-038755	interleaved_b	T2_medium	100k	29	true		
ac-v1-02585	INTLB-b4-541-0	ACP-040465	interleaved_b	T2_medium	100k	28	true		
ac-v1-02586	MS-n5-wXXyxYxyy	ACP-012858	ms_expanded	T4_frontier	100k	22	true		
ac-v1-02587	INTLB-b3t-409-0	ACP-041031	interleaved_b	T1_easy	10k_final	26	true		
ac-v1-02588	INTLB-b4-606-0	ACP-038690	interleaved_b	T2_medium	100k	31	true		
ac-v1-02589	INTLB-b4-2982-1	ACP-044719	interleaved_b	T2_medium	100k	31	true		
ac-v1-02590	INTLB-b3t-435-0	ACP-042537	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02591	MS-n4-wyxYXyy	ACP-030032	ms_expanded	T1_easy	10k_final	18	true	uncertified	312
ac-v1-02592	INTLB-b4-880-0	ACP-042842	interleaved_b	T2_medium	100k	26	true		
ac-v1-02593	MS-n6-wYYXyyyxy	ACP-008561	ms_expanded	T1_easy	10k_final	24	true		
ac-v1-02594	INTLB-b3t-567-0	ACP-038127	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-02595	INTLB-b3t-633-0	ACP-040599	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-02596	MS-n10-wXXyxYxYY	ACP-009023	ms_expanded	T4_frontier	100k	32	true		
ac-v1-02597	MS-n9-wXXyyxyxY	ACP-029807	ms_expanded	T4_frontier	100k	30	true		
ac-v1-02598	MS-n4-wXXyyxxy	ACP-014476	ms_expanded	T4_frontier	100k	19	true	open	690
ac-v1-02599	MS-n9-wXXXyxxxY	ACP-029639	ms_expanded	T4_frontier	100k	30	true		
ac-v1-02600	MS-n2-wXyxxyXY	ACP-015754	ms_expanded	T4_frontier	100k	15	true	open	989
ac-v1-02601	INTLB-b3t-88-0	ACP-046470	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02602	AUTH-19_35-k1-0	ACP-002895	aut_hard	T5_moonshot	100k	19	true		
ac-v1-02603	INTLB-b3t-443-0	ACP-038877	interleaved_b	T1_easy	10k_final	21	true		
ac-v1-02604	INTLB-b3t-757-0	ACP-041613	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-02605	MS-n4-wYYXYYxY	ACP-024479	ms_expanded	T1_easy	10k_final	19	true	uncertified	788
ac-v1-02606	INTLB-b3t-139-1	ACP-038630	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-02607	INTLB-b4-3208-0	ACP-045174	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-02608	INTLB-b3t-114-1	ACP-040979	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02609	INTLB-b4-19-1	ACP-041260	interleaved_b	T2_medium	100k	33	true		
ac-v1-02610	INTL-b4-131-1	ACP-031193	interleaved	T1_easy	10k_final	19	true		
ac-v1-02611	INTLB-b3t-535-0	ACP-037621	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02612	INTL-b3-121-1	ACP-032645	interleaved	T1_easy	10k_final	33	true		
ac-v1-02613	INTLB-b3t-173-1	ACP-045211	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02614	AUTH-21_3-k1-1	ACP-031825	aut_hard	T5_moonshot	100k	29	true		
ac-v1-02615	INTLB-b4-1634-1	ACP-038443	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02616	INTLB-b4-2419-0	ACP-037639	interleaved_b	T2_medium	100k	28	true		
ac-v1-02617	MS-n4-wYXYxY	ACP-027953	ms_expanded	T5_moonshot	100k	17	true	open	130
ac-v1-02618	INTL-b2-210-0	ACP-018809	interleaved	T2_medium	100k	33	true		
ac-v1-02619	AUTH-21_24-k1-2	ACP-003715	aut_hard	T5_moonshot	100k	29	true		
ac-v1-02620	MS-n5-wXXYYxyxY	ACP-019041	ms_expanded	T4_frontier	100k	22	true		
ac-v1-02621	MS-n5-wYXyyyxyy	ACP-023859	ms_expanded	T1_easy	10k_final	22	true		
ac-v1-02622	MS-n8-wXXXyxyxxY	ACP-015547	ms_expanded	T4_frontier	100k	29	true		
ac-v1-02623	INTLB-b3t-860-1	ACP-044428	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-02624	INTLB-b3t-797-0	ACP-046311	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-02625	INTLB-b4-2123-1	ACP-040999	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-02626	INTLB-b3t-90-1	ACP-038608	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02627	INTL-b4-22-0	ACP-003942	interleaved	T3_hard_solvable	100k	35	true		
ac-v1-02628	INTLB-b4-1147-0	ACP-042191	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02629	INTLB-b3t-506-0	ACP-044293	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-02630	MS-n9-wXYYYxyy	ACP-003118	ms_expanded	T4_frontier	100k	29	true		
ac-v1-02631	AUTH-19_49-k1-0	ACP-005792	aut_hard	T5_moonshot	100k	26	true		
ac-v1-02632	INTL-b2-149-0	ACP-016668	interleaved	T1_easy	10k_final	27	true		
ac-v1-02633	MS-n7-wXXXyxyxxy	ACP-032584	ms_expanded	T4_frontier	100k	27	true		
ac-v1-02634	MS-n10-wYYY	ACP-013055	ms_expanded	T0_warmup	10k_final	27	true		
ac-v1-02635	INTLB-b4-2746-1	ACP-043661	interleaved_b	T2_medium	100k	31	true		
ac-v1-02636	MS-n7-wXXXYxxYYxy	ACP-027077	ms_expanded	T4_frontier	100k	28	true		
ac-v1-02637	INTLB-b3t-877-0	ACP-039949	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-02638	MS-n10-wYYYYYxyXyy	ACP-016407	ms_expanded	T1_easy	10k_final	34	true		
ac-v1-02639	MS-n5-wXXXYxxyyxY	ACP-018863	ms_expanded	T4_frontier	100k	24	true		
ac-v1-02640	INTL-b4-233-1	ACP-026473	interleaved	T2_medium	100k	31	true		
ac-v1-02641	MS-n7-wYXYxyyyy	ACP-007906	ms_expanded	T1_easy	10k_final	26	true		
ac-v1-02642	INTL-b3-142-0	ACP-018298	interleaved	T1_easy	10k_final	18	true		
ac-v1-02643	INTLB-b4-1291-0	ACP-042950	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-02644	INTLB-b3t-451-1	ACP-039219	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-02645	AUTH-21_27-k12-0	ACP-028673	aut_hard	T5_moonshot	100k	22	true		
ac-v1-02646	INTLB-b4-1853-1	ACP-040623	interleaved_b	T2_medium	100k	31	true		
ac-v1-02647	INTLB-b4-2814-0	ACP-037549	interleaved_b	T2_medium	100k	32	true		
ac-v1-02648	MS-n4-wXXyxxYYYYY	ACP-000755	ms_expanded	T5_moonshot	10k_final	22	true		
ac-v1-02649	INTL-b4-143-1	ACP-007428	interleaved	T1_easy	10k_final	31	true		
ac-v1-02650	MS-n3-wXXXYxxYYxy	ACP-019997	ms_expanded	T4_frontier	100k	20	true		
ac-v1-02651	MS-n3-wXXXYYxxYxy	ACP-004621	ms_expanded	T4_frontier	100k	20	true		
ac-v1-02652	INTLB-b3t-7-1	ACP-043346	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02653	INTLB-b4-384-1	ACP-047061	interleaved_b	T3_hard_solvable	100k	21	true		
ac-v1-02654	MS-n7-wXXXXYxxxxY	ACP-025385	ms_expanded	T4_frontier	100k	28	true		
ac-v1-02655	INTLB-b4-1007-1	ACP-045601	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02656	INTLB-b3t-283-1	ACP-041499	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02657	MS-n3-wXyyyyxY	ACP-006825	ms_expanded	T1_easy	10k_final	17	true	uncertified	591
ac-v1-02658	INTLB-b4-1889-0	ACP-043653	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-02659	INTLB-b4-1527-0	ACP-038496	interleaved_b	T2_medium	100k	33	true		
ac-v1-02660	MS-n4-wYXyyxyy	ACP-013131	ms_expanded	T1_easy	10k_final	19	true	uncertified	669
ac-v1-02661	MS-n3-wXXYYYxYYxY	ACP-004405	ms_expanded	T0_warmup	10k_final	20	true		
ac-v1-02662	INTLB-b4-1462-0	ACP-044851	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-02663	INTLB-b4-3061-1	ACP-046590	interleaved_b	T2_medium	100k	34	true		
ac-v1-02664	MS-n10-wXXYYxYxy	ACP-000561	ms_expanded	T4_frontier	100k	32	true		
ac-v1-02665	MS-n1-wXXXYxYYxxy	ACP-025938	ms_expanded	T1_easy	10k_final	16	true		
ac-v1-02666	INTLB-b3t-204-0	ACP-044642	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02667	MS-n3-wXXyxxyyy	ACP-030329	ms_expanded	T4_frontier	100k	18	true		
ac-v1-02668	INTLB-b4-1868-0	ACP-041592	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-02669	MS-n6-wYXyyyyyxy	ACP-026963	ms_expanded	T2_medium	100k	25	true		
ac-v1-02670	INTLB-b4-126-0	ACP-045905	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02671	INTL-b4-105-0	ACP-036506	interleaved	T1_easy	10k_final	29	true		
ac-v1-02672	INTLB-b3t-784-1	ACP-037273	interleaved_b	T1_easy	10k_final	26	true		
ac-v1-02673	INTLB-b4-1265-1	ACP-046074	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02674	AUTH-19_6-k12-0	ACP-028204	aut_hard	T5_moonshot	100k	22	true		
ac-v1-02675	INTLB-b4-1962-1	ACP-041450	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-02676	INTLB-b4-1559-0	ACP-046676	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-02677	MS-n9-wXXYYYxxY	ACP-032002	ms_expanded	T4_frontier	100k	30	true		
ac-v1-02678	MS-n6-wYYXyyxY	ACP-022906	ms_expanded	T4_frontier	100k	23	true	open	727
ac-v1-02679	MS-n3-wXXYxyxYY	ACP-001756	ms_expanded	T4_frontier	100k	18	true		
ac-v1-02680	INTLB-b4-2079-1	ACP-040357	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-02681	AUTH-25_7-k1-2	ACP-013623	aut_hard	T5_moonshot	100k	39	true		
ac-v1-02682	MS-n8-wyXyyyyxYYY	ACP-006409	ms_expanded	T1_easy	10k_final	30	true		
ac-v1-02683	MS-n3-wXXyxyyxy	ACP-031926	ms_expanded	T4_frontier	100k	18	true		
ac-v1-02684	INTLB-b4-773-0	ACP-046684	interleaved_b	T3_hard_solvable	100k	23	true		
ac-v1-02685	INTLB-b4-2083-1	ACP-041446	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02686	INTLB-b4-514-1	ACP-039102	interleaved_b	T2_medium	100k	32	true		
ac-v1-02687	MS-n8-wXXYxxYYY	ACP-020204	ms_expanded	T4_frontier	100k	28	true		
ac-v1-02688	MS-n2-wXXXYxYxYxY	ACP-029324	ms_expanded	T4_frontier	100k	18	true		
ac-v1-02689	MS-n6-wYXyxy	ACP-011472	ms_expanded	T5_moonshot	10k_final	21	true	open	104
ac-v1-02690	INTLB-b3t-311-1	ACP-038559	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02691	AUTH-20_7-k12-0	ACP-012691	aut_hard	T5_moonshot	100k	37	true		
ac-v1-02692	INTL-b3-52-0	ACP-016824	interleaved	T3_hard_solvable	100k	33	true		
ac-v1-02693	INTLB-b4-1294-1	ACP-046923	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-02694	INTLB-b3t-317-1	ACP-046224	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02695	INTLB-b4-2958-0	ACP-046318	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-02696	INTLB-b3t-498-0	ACP-041196	interleaved_b	T3_hard_solvable	100k	23	true		
ac-v1-02697	INTLB-b4-2967-1	ACP-038405	interleaved_b	T2_medium	100k	29	true		
ac-v1-02698	MS-n2-wXYXyxyxy	ACP-016153	ms_expanded	T4_frontier	100k	16	true		
ac-v1-02699	INTLB-b3t-82-0	ACP-046118	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-02700	INTLB-b3t-544-1	ACP-041539	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-02701	INTLB-b4-1448-0	ACP-039717	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-02702	INTLB-b3t-568-0	ACP-041258	interleaved_b	T3_hard_solvable	100k	25	true		
ac-v1-02703	INTL-b4-121-1	ACP-017171	interleaved	T1_easy	10k_final	22	true		
ac-v1-02704	INTLB-b3t-923-1	ACP-039900	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02705	INTLB-b4-1991-1	ACP-038609	interleaved_b	T3_hard_solvable	100k	32	true		
ac-v1-02706	MS-n8-wXXyxxyy	ACP-013091	ms_expanded	T4_frontier	100k	27	true		
ac-v1-02707	AUTH-19_12-k1-3	ACP-016899	aut_hard	T5_moonshot	100k	27	true		
ac-v1-02708	INTLB-b3t-691-1	ACP-044703	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-02709	INTLB-b4-3339-0	ACP-041128	interleaved_b	T3_hard_solvable	100k	30	true		
ac-v1-02710	MS-n4-wYYXyxy	ACP-005988	ms_expanded	T5_moonshot	10k_final	18	false	open	347
ac-v1-02711	MS-n10-wXXXyxyxxY	ACP-005501	ms_expanded	T4_frontier	100k	33	true		
ac-v1-02712	INTLB-b4-409-1	ACP-044523	interleaved_b	T2_medium	100k	31	true		
ac-v1-02713	INTLB-b4-3323-0	ACP-046567	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-02714	INTLB-b4-2955-1	ACP-037731	interleaved_b	T2_medium	100k	32	true		
ac-v1-02715	INTL-b4-215-0	ACP-026641	interleaved	T3_hard_solvable	100k	35	true		
ac-v1-02716	INTLB-b4-2718-0	ACP-047132	interleaved_b	T2_medium	100k	26	true		
